annual_inc,loan_status,desc,open_acc,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,last_pymnt_d,last_credit_pull_d,bins
93000.0,1,13195,8,17,9796.402587999999,9731.08,7600.0,52,76,1
85000.0,1,5933,4,21,13995.69066,13435.86,12500.0,53,76,1
225000.0,1,13195,8,15,24654.41992,24654.42,22200.0,26,26,2
45000.0,1,13195,5,6,4311.932822,4311.93,4000.0,19,71,0
120000.0,0,7287,7,25,14237.18,14218.13,2379.91,13,76,2
90000.0,1,5205,8,30,13304.88388,13304.88,12000.0,21,21,1
10000.0,1,14824,3,4,2518.538395,2365.36,2100.0,14,73,0
51000.0,1,13195,11,21,8100.8062709999995,8100.81,5800.0,57,57,0
80000.0,1,13195,8,17,35653.402519999996,35653.4,30600.0,25,46,3
25000.0,1,13195,10,21,8533.637353,8533.64,7200.0,44,76,0
73200.0,1,2386,6,21,21213.548609999998,21200.59,18000.0,36,36,2
70000.0,1,6433,7,16,11585.13297,10947.95,9999.99,42,50,1
36480.0,1,1158,8,9,8414.746406,8414.75,7200.0,24,58,0
49000.0,1,13195,10,24,7732.525946,7732.53,7500.0,32,45,0
50000.0,1,13195,5,11,3509.9868549999997,2954.24,3000.0,44,36,0
24000.0,0,9733,4,9,2064.49,1857.01,1010.3,20,22,1
50000.0,1,13195,12,26,18689.868159999998,18689.87,16000.0,37,37,1
20928.0,1,2327,12,16,2442.646363,2412.11,2000.0,36,76,0
55000.0,1,12236,13,17,22180.29474,9323.59,18000.0,32,32,2
80000.0,1,13658,12,22,19735.36449,10890.64,16999.98,16,16,1
300000.0,1,7981,5,29,5656.389999,5656.39,4800.0,59,69,0
43200.0,1,9634,5,9,13637.59109,13637.59,12250.0,32,49,1
18000.0,1,12514,4,4,6783.275617,6783.28,5400.0,26,71,0
61000.0,1,13195,12,29,6598.7900039999995,6598.79,6000.0,36,76,0
65000.0,1,992,11,29,17354.49155,17040.44,15000.0,34,76,1
120000.0,1,12445,7,26,24700.093999999997,24700.09,20000.0,33,76,2
138257.0,1,3579,9,22,24567.63002,24431.14,18000.0,76,76,2
42996.0,1,12623,8,13,9895.576725,6842.95,8499.98,23,23,0
165000.0,1,1763,6,16,37894.20718,37734.62,25000.0,66,66,2
35100.0,1,13195,9,10,10979.8519,10979.85,10000.0,18,65,1
60240.0,1,8978,12,32,29191.876089999998,28910.91,25975.0,25,25,2
140004.0,1,7931,16,38,34306.34738,33997.59,25000.0,71,75,2
55812.0,1,3492,12,18,24260.51717,24121.57,21825.0,17,76,2
52000.0,0,5577,2,17,14821.09,14821.09,9989.3,35,58,3
80000.0,1,8909,8,21,2484.592631,2484.59,2000.0,37,55,0
78500.0,0,1941,14,26,13186.38,13186.38,9366.6,39,41,1
35004.0,0,4863,5,9,9689.08,9689.08,4409.62,54,58,1
65000.0,1,2514,15,39,14063.72382,14019.84,12000.0,43,54,1
115000.0,1,13195,27,57,8827.401298,8827.4,8100.0,28,62,0
274992.0,1,3938,26,56,23318.47825,23318.48,16900.0,42,62,2
142000.0,1,13195,13,20,11317.32581,11062.69,10000.0,31,31,1
59000.0,1,16022,19,29,14956.98904,14554.32,13000.0,13,13,1
51000.0,1,13673,10,14,9803.794096,8027.75,8400.0,10,9,0
94800.0,0,14447,15,43,7715.97,5107.13,6222.02,91,76,1
60000.0,1,3631,5,6,7883.25908,7883.26,7000.0,44,44,0
144000.0,1,13195,11,41,5715.558066,5715.56,5000.0,57,76,0
45996.0,0,13195,11,16,1511.74,1506.37,583.15,29,26,0
36000.0,1,13195,10,34,5667.7629,5667.76,5175.0,59,58,0
125000.0,1,2891,12,52,6448.444443,6448.44,6000.0,40,39,0
40000.0,1,14275,6,26,7445.470943,7417.27,6600.0,30,32,0
54000.0,1,5784,9,21,15428.62345,15428.62,14000.0,25,71,1
42000.0,1,6657,7,19,10260.534290000001,10260.53,8400.0,49,76,0
36000.0,1,1326,7,14,6968.527625,6968.53,5650.0,55,51,0
41124.0,1,6805,10,24,6527.544361,6255.56,6000.0,39,48,0
72000.0,1,13195,10,52,16892.22699,16638.84,15000.0,46,46,1
67000.0,1,15287,9,24,7139.222668,4174.76,5999.99,12,12,1
67000.0,0,7485,8,12,10606.74,10584.73,5261.79,24,72,2
20160.0,1,10041,8,10,1804.184551,1804.18,1500.0,39,39,0
30000.0,1,11337,6,20,6926.845366,6926.85,6000.0,44,67,0
69228.0,1,6460,8,17,11196.56943,10916.66,10000.0,49,49,1
138000.0,1,13652,11,37,9128.550873,1012.95,7500.0,18,18,0
143123.0,1,13573,11,36,4824.88601,556.67,4000.0,17,18,0
187000.0,1,9095,13,31,11244.134109999999,11244.13,10000.0,54,53,1
50400.0,1,373,6,16,13779.026440000001,13176.19,11999.99,42,52,1
35000.0,1,9771,8,13,5409.4062189999995,5271.33,5000.0,24,24,0
24696.0,1,13195,6,8,10061.98223,9747.55,9600.0,18,36,1
26000.0,0,13195,12,15,951.16,945.9,358.34,12,23,0
50000.0,1,14406,9,11,2829.1180449999997,2505.1,2400.0,19,12,0
90000.0,1,14194,13,33,7895.848431,2447.74,7500.0,87,12,0
80000.0,1,13195,4,20,3287.3953309999997,3287.4,3000.0,41,76,0
34500.0,1,6187,12,23,9014.943425,8853.96,8400.0,12,19,0
80000.0,1,10355,18,36,8063.523201000001,8063.52,7000.0,39,71,0
78000.0,1,6766,14,28,6064.010966,6064.01,5000.0,49,76,0
51492.0,1,9271,9,22,15911.69056,15817.05,13800.0,43,75,1
55000.0,1,9180,8,16,17153.50206,17085.57,12625.0,38,45,1
44000.0,1,12836,10,14,12433.20627,6254.97,10000.0,28,52,1
26000.0,0,14957,6,12,102.82,100.88,30.32,98,0,0
150000.0,1,11975,8,20,22497.38999,22497.39,16725.0,63,67,3
81999.96,1,8559,7,28,6463.364187,6463.36,5000.0,42,42,0
165000.0,1,13195,8,31,24333.88971,23629.52,20000.01,45,62,2
46000.0,1,13195,10,17,2840.648103,2840.65,2500.0,54,65,0
90000.0,1,13195,10,28,33240.899939999996,33168.0,22800.0,73,73,2
82710.0,0,14949,14,39,16528.89,16414.99,8875.5,47,52,2
66996.0,1,13195,16,35,8699.164279999999,8699.16,7000.0,41,41,0
37200.0,0,13195,7,11,922.13,922.13,607.16,31,25,0
85000.0,1,4236,19,48,10878.00899,10878.01,10000.0,33,26,1
38000.0,1,13195,7,16,7985.548506,7985.55,7200.0,52,52,0
24960.0,1,13195,13,15,9808.459984000001,9793.49,6500.0,66,66,0
71000.0,1,5717,9,24,8710.865414,8710.87,7500.0,53,53,0
45000.0,1,13195,7,14,11726.32,11719.03,10000.0,50,69,1
45600.0,1,2390,9,24,9143.366821,9143.37,9000.0,23,39,0
95004.0,1,408,11,22,21944.16774,21883.21,18000.0,52,52,2
80000.0,1,7307,12,19,24913.505240000002,24788.94,20000.0,30,30,2
50000.0,0,12515,8,34,5146.17,5146.17,4331.07,31,72,0
52000.0,1,10022,19,36,8519.324342,8519.32,7250.0,69,69,1
33600.0,1,13195,2,6,4078.001145,4078.0,3200.0,49,49,0
60000.0,0,13195,9,29,5522.65,5522.65,4365.51,40,42,1
193000.0,1,13195,3,17,11672.553890000001,11672.55,10000.0,40,39,1
80000.0,1,9642,12,31,19531.17003,19433.51,15000.0,61,76,1
80004.0,1,7774,13,31,17156.0195,16639.08,14000.0,49,76,1
14000.0,1,3823,13,14,2883.7943579999996,2883.79,2300.0,44,44,0
134000.0,1,3233,19,47,9874.428598,9874.43,8000.0,36,76,0
43000.0,1,4453,3,8,4725.910684,4725.91,4000.0,44,76,0
42224.0,1,13195,3,6,3375.824979,3375.82,3000.0,20,76,0
63800.0,0,14909,7,7,1969.98,491.64,1037.91,100,3,1
80000.0,1,13195,7,9,33159.94999,33097.08,30000.0,50,57,3
70000.0,1,13195,9,14,18866.5336,18464.55,17600.0,15,16,1
81000.0,1,8866,8,18,6676.837196,6408.69,6225.0,33,44,0
80004.0,0,8348,8,18,9788.81,9788.81,3711.73,40,44,3
74243.0,1,13195,8,25,16148.07002,16075.98,11200.0,69,69,1
25000.0,1,10631,6,15,15717.699980000001,15717.7,12000.0,62,62,1
68000.0,1,9055,10,34,21781.060390000002,21781.06,20000.0,36,36,2
62000.0,1,4604,14,30,14346.86334,13489.74,12775.0,23,56,1
18000.0,0,13195,10,16,2216.25,2216.25,1712.72,13,28,0
95000.0,1,13195,9,39,39425.71999,39425.72,35000.0,50,76,3
62000.0,1,13195,5,21,5346.767309000001,4789.81,4800.0,44,44,0
43000.0,1,12921,4,7,9841.301176,4463.59,9150.0,0,0,1
64700.0,1,3245,8,19,34135.11668,29855.07,30000.0,33,33,3
96500.0,1,13195,8,34,10979.94456,10979.94,10000.0,52,52,1
105000.0,1,3364,7,32,18706.99335,18092.03,17000.0,13,63,1
46800.0,0,10974,22,28,7248.93,7248.93,5312.3,33,36,0
185000.0,1,12118,16,29,13096.21976,12550.54,12000.0,45,38,1
16176.0,1,676,9,37,2974.1796510000004,2974.18,2850.0,13,76,0
61995.0,1,4188,5,17,8316.93409,8316.93,8000.0,21,21,0
39996.0,0,11240,13,29,2514.92,2514.92,1358.51,44,46,0
60000.0,1,8159,9,17,26566.41254,26193.62,21600.0,45,48,2
37500.0,1,13195,12,20,7481.833934,7481.83,7000.0,29,29,0
91000.0,1,1955,7,19,43570.54993,42232.3,28000.0,75,76,3
88000.0,1,2185,11,29,13931.34019,13874.13,12175.0,40,62,1
55000.0,1,13195,4,21,5031.54256,5031.54,4200.0,48,48,0
38000.0,1,1179,6,17,17519.82222,17373.82,15000.0,30,75,1
133000.0,1,13195,10,27,33633.21018,8618.51,24000.0,72,72,2
47500.0,0,9536,11,18,12905.79,12391.15,9476.72,52,54,1
70000.0,1,13195,7,14,40360.79796,40327.16,30000.0,38,38,3
300000.0,1,13195,29,55,19398.45875,19236.81,18000.0,1,1,2
45000.0,1,13195,10,26,7082.787618,7082.79,6000.0,56,70,0
42000.0,0,9408,6,14,13517.99,13517.99,5621.13,36,36,1
85000.0,1,6056,6,22,10083.77076,10083.77,10000.0,23,22,1
30000.0,1,9638,7,19,10169.02572,10169.03,9200.0,57,57,1
86400.0,1,13195,9,23,9055.156079,9055.16,8000.0,34,34,0
121008.0,1,3477,10,29,5427.37,5427.37,5400.0,18,68,0
44000.0,1,11080,8,23,3714.0723740000003,3714.07,3500.0,18,72,0
28800.0,1,13195,4,5,4668.3551,4668.36,4200.0,40,39,0
35000.0,1,13195,5,19,8481.419994,8324.93,6375.0,66,72,1
57600.0,1,4129,3,12,3868.533696,3282.39,3300.0,42,44,0
64800.0,1,1484,12,22,8355.204476,8325.36,7000.0,29,76,0
25000.0,1,15769,11,19,6264.858785,6234.74,5200.0,32,59,0
44000.0,1,13195,5,6,2115.481383,2115.48,2000.0,27,39,0
24000.0,1,304,4,9,5901.984999,5901.98,5000.0,29,45,0
65004.0,1,13195,10,24,15689.8621,15689.86,13000.0,26,26,1
100000.0,1,13195,7,23,40871.97978,40791.75,28000.0,75,75,3
30000.0,1,13258,13,17,13101.224040000001,12528.05,12000.0,52,52,1
130000.0,1,2395,18,39,40366.2238,39973.46,33250.0,48,48,3
72000.0,1,669,10,27,19171.30095,19171.3,16000.0,44,44,1
113000.0,1,9153,11,19,19249.04915,19249.05,15000.0,48,56,1
62000.0,1,4039,5,6,17574.514,17574.51,15000.0,43,43,1
85000.0,1,8922,2,13,10183.52765,10183.53,10000.0,2,37,1
60000.0,1,13195,7,20,6495.777803,6495.78,6000.0,25,76,0
50000.0,1,4969,4,9,7440.543331,7440.54,6000.0,55,76,0
56000.0,1,13195,7,18,6549.382343,5976.31,6000.0,13,76,0
48000.0,1,3203,7,10,13917.940209999999,13917.94,10000.0,53,49,1
62000.0,0,13444,7,11,11902.92,11797.68,8299.69,15,17,1
55316.04,1,5134,5,20,6380.366559,6380.37,6000.0,52,52,0
26400.0,1,5543,10,11,2986.118834,2986.12,2400.0,53,68,0
32760.0,1,2098,6,7,10086.6,10086.6,8000.0,66,65,0
60000.0,0,13195,12,23,1370.2,1370.2,911.38,24,76,1
48000.0,1,12552,9,21,3300.676896,3300.68,2800.0,14,45,0
44908.0,1,13195,8,15,5551.9750030000005,5551.98,5000.0,51,61,0
69996.0,1,2985,4,21,42676.17774,42605.05,30000.0,46,72,3
80000.0,1,16054,13,23,29629.575530000002,28989.86,24999.99,32,32,2
144000.0,1,14024,2,6,7270.575259,7270.58,5500.0,34,74,0
348000.0,1,12354,8,27,29665.835610000002,29502.24,25000.0,33,33,2
48360.0,0,12217,10,31,7940.16,7908.48,5152.79,10,72,2
120000.0,1,13195,16,32,10708.65328,10085.05,9600.0,41,41,1
275000.0,1,7151,13,52,25123.46376,24535.29,22425.0,40,71,3
265000.0,1,1819,13,54,27347.862589999997,25752.57,23999.99,12,71,2
50000.0,1,1962,7,27,18267.91042,18267.91,14000.0,25,35,1
36000.0,1,15571,12,16,1107.6691039999998,1107.67,1000.0,8,19,0
85000.0,1,12989,23,27,12157.14205,8948.99,10000.0,25,25,1
86004.0,0,13195,8,35,2236.73,2236.73,1629.41,47,51,0
120000.0,1,10783,17,34,28532.5548,28502.83,24000.0,40,76,2
62200.0,1,13195,6,11,15545.3097,15545.31,12000.0,55,76,1
34440.0,0,10336,7,16,6283.19,6283.19,3018.84,41,38,1
85000.0,1,8736,10,24,26806.24536,26471.17,20000.0,50,64,2
112500.0,1,13195,14,37,12010.185590000001,12010.19,10400.0,35,71,1
112500.0,1,15609,15,37,19892.06085,19863.81,17600.0,31,71,3
54000.0,1,3122,6,9,10116.95816,10116.96,8000.0,55,76,0
90000.0,1,12210,18,63,14813.19828,14813.2,13000.01,35,76,1
41860.0,1,12076,8,22,9435.251627,9405.77,8000.0,42,42,0
75000.0,1,9766,5,14,12298.43902,12298.44,10250.0,45,76,1
109500.0,1,8007,12,34,3945.241088,3945.24,3500.0,31,71,0
103000.0,1,13195,13,37,7137.623285,7137.62,6000.0,37,76,0
90000.0,1,5599,6,22,18306.17342,18306.17,15775.0,27,27,2
68375.0,1,13205,12,35,27925.385410000003,27127.02,24249.99,23,55,2
50000.0,1,16116,8,9,1460.9011070000001,1460.9,1200.0,14,14,0
36000.0,1,12659,5,6,2878.370828,2818.4,2400.0,25,25,0
81000.0,0,14021,7,22,924.98,0.0,254.43,83,76,0
90000.0,1,13240,6,23,11067.99798,10984.99,10000.0,13,27,1
60000.0,0,3642,20,63,4938.19,4917.63,3070.66,33,36,1
99996.0,1,13195,13,28,14287.00822,14287.01,11675.0,28,28,2
82000.0,1,13195,6,18,17705.78355,17578.63,13925.0,33,72,1
48000.0,1,13195,11,28,7863.815697,7863.82,7000.0,53,76,0
44000.0,1,13195,8,26,4367.062279,4367.06,4000.0,55,65,0
68000.0,1,7472,13,31,11901.00081,11901.0,11000.0,43,43,1
44304.0,1,13195,7,27,13081.26,12688.82,10000.0,65,65,1
70000.0,1,14656,6,12,6519.112319,6265.21,5400.0,30,30,0
54200.0,1,3922,18,38,7387.277534999999,7387.28,7000.0,31,76,0
65000.0,0,14966,10,33,1972.32,218.4,1700.9,1,76,1
34800.0,0,13195,8,16,2018.14,2018.14,1587.63,30,33,0
45000.0,1,11749,6,14,6095.883505,6065.4,5000.0,52,75,0
25000.0,1,13195,3,4,3037.163269,3037.16,2400.0,56,56,0
36780.0,1,4417,9,26,14207.191640000001,14177.59,12000.0,51,72,1
80004.0,1,13195,9,23,29350.01625,29027.17,25000.0,26,49,2
54000.0,1,7109,12,19,13635.149580000001,13265.86,12000.0,59,49,1
150000.0,0,13195,10,35,5171.06,5106.43,3856.1,12,76,1
40800.0,1,149,9,13,15764.064419999999,14817.47,13000.0,35,35,1
80000.0,1,2644,15,29,1751.774128,1751.77,1500.0,48,76,0
70000.0,1,7032,5,19,17226.466519999998,17140.33,15000.0,32,75,1
125000.0,1,10778,9,22,9506.780616,9506.78,9000.0,41,41,0
95000.0,0,10825,13,28,14585.91,14568.66,11325.16,46,76,2
120000.0,1,7029,15,50,6339.5919539999995,6056.57,5600.0,24,76,0
18600.0,0,13195,6,8,2562.63,2562.63,1541.05,13,14,0
35880.0,1,12781,8,20,5599.530034,5571.53,5000.0,31,66,0
26400.0,1,13195,3,9,11709.708,11709.71,10000.0,39,39,1
42000.0,1,13195,3,9,2516.447145,2516.45,2000.0,41,76,0
30000.0,1,14042,5,32,4122.345144,4122.35,3600.0,10,49,0
61360.0,1,171,16,28,6970.102970999999,6913.2,6125.0,26,76,0
54600.0,1,13195,4,7,1825.714409,1825.71,1500.0,47,75,0
26785.0,1,10387,12,15,10139.36,10111.2,9000.0,50,50,0
72800.0,0,10346,7,13,1917.93,1917.93,703.99,32,33,1
12996.0,1,9525,9,15,1721.349296,1721.35,1500.0,37,72,0
75600.0,1,12390,13,22,11108.35135,10886.18,10000.0,23,23,1
107280.0,1,5526,10,19,19170.37674,17616.81,16350.0,22,76,2
40000.0,0,6523,8,30,3604.32,3566.82,1573.78,13,28,1
45000.0,0,12467,4,17,10758.56,10668.94,4848.8,14,74,1
60000.0,1,5774,7,22,8812.348944,8812.35,7000.0,53,72,0
33000.0,1,13195,5,20,10138.54499,10138.54,7750.0,44,72,0
44004.0,1,4868,21,56,11175.43542,11175.44,10000.0,30,76,1
36000.0,1,3050,5,9,3346.037537,3346.04,3000.0,52,51,0
58000.0,0,3679,10,28,9311.51,9147.15,8156.44,28,13,1
150000.0,1,1184,14,29,16386.79672,16250.24,15000.0,13,13,1
95000.0,1,5074,6,17,7070.500842,7070.5,6000.0,53,72,0
37000.0,0,7903,20,41,5276.09,5276.09,3186.12,39,76,1
72000.0,1,2168,11,31,15846.374890000001,14753.52,14500.0,31,31,1
96000.0,1,13195,9,29,7487.2112640000005,7487.21,6300.0,32,71,0
68640.0,1,10444,7,27,10015.78507,9607.62,7975.0,44,76,1
43000.0,1,8124,4,12,7035.820001000001,6742.66,6000.0,59,59,0
50000.0,1,2394,6,18,7771.789914,7744.03,7000.0,48,48,0
81996.0,0,13195,10,30,24055.66,23135.3,13317.57,58,76,2
55000.0,1,6813,11,17,14709.973380000001,14709.97,12400.0,35,64,1
45000.0,1,14417,10,14,4862.811463,4862.81,4000.0,30,30,0
38400.0,0,4803,3,11,6251.8,6251.8,4215.37,40,42,0
42000.0,1,8910,17,48,8861.33597,8861.34,8000.0,46,76,0
81500.0,1,13195,8,24,17424.26842,17424.27,15000.0,55,53,1
37000.0,1,6909,7,37,21489.46069,21153.69,16000.0,48,49,1
35000.0,1,6405,6,18,7551.945643000001,7551.95,6800.0,44,76,0
40000.0,1,1766,10,23,2919.663664,2919.66,2500.0,55,55,0
91200.0,1,2967,9,20,13209.43125,13209.43,12000.0,42,59,1
225000.0,1,13195,14,54,32349.19135,31988.52,24999.99,40,39,2
215000.0,1,13195,9,30,40081.23215,40081.23,35000.0,26,69,3
33280.0,1,12433,4,7,10322.9993,10323.0,8400.0,33,73,0
33280.0,1,15166,3,5,4906.80216,4616.35,4000.0,28,73,0
45000.0,1,7962,8,20,14549.37449,14549.37,12000.0,49,59,1
78000.0,1,14361,8,10,18776.36079,18564.69,16800.0,24,72,1
30000.0,1,15121,9,46,7776.936804000001,7398.75,7000.0,22,74,0
85000.0,1,13195,8,12,22819.98577,22748.67,16000.0,37,47,1
32000.0,1,7422,5,8,23693.828869999998,23634.59,20000.0,46,73,2
66000.0,0,1818,11,31,5759.64,5759.64,4486.49,35,76,0
51000.0,0,7143,13,28,1576.44,1576.44,1179.48,25,76,0
27000.0,0,13697,7,38,5337.0,5216.35,4514.92,27,72,0
48000.0,1,398,8,23,11274.55828,11245.2,9600.0,40,73,1
86000.0,1,15442,8,17,5308.480606,4352.2,4700.0,16,67,0
30240.0,0,13195,10,16,270.94,270.94,126.04,15,17,0
58000.0,1,8622,11,19,14043.225919999999,14043.23,11000.0,53,76,1
88000.0,1,8388,5,6,32482.74063,32395.73,28000.0,58,76,3
107000.0,1,15074,11,46,2958.620897,1653.06,2500.0,2,16,0
38000.0,1,12778,9,13,1715.450628,574.45,1500.0,22,56,0
74700.0,1,9825,20,63,14228.740590000001,14228.74,14000.0,28,68,1
36000.0,1,11341,6,14,18740.82931,18740.83,18500.0,27,27,2
130000.0,1,13195,16,30,14518.741890000001,14518.74,12500.0,38,72,1
111000.0,1,7838,6,23,17638.2431,17638.24,16000.0,32,76,1
70000.0,1,12686,5,20,16563.672469999998,7288.21,15000.0,5,27,1
70000.0,1,4360,7,27,14206.72658,14003.37,12000.0,36,36,1
145000.0,1,7356,10,34,7012.7619700000005,7012.76,6000.0,56,76,0
156000.0,1,16032,14,33,17277.03785,11978.75,15000.0,16,15,1
360000.0,1,13195,11,20,28267.09605,27593.59,24999.99,25,25,2
30000.0,1,8284,12,14,24584.97003,23855.73,16775.0,68,68,2
50000.0,1,11543,8,13,13939.205919999999,13358.41,12000.0,38,38,1
55000.0,1,5914,8,18,7194.709734,7194.71,6400.0,36,52,0
95000.0,1,3645,12,31,23183.51349,23125.55,20000.0,25,76,2
88000.0,1,13195,23,47,5892.116115999999,5892.12,5000.0,49,76,0
105000.0,1,6809,7,16,36987.40992,36954.39,28000.0,68,68,3
125004.0,1,12053,16,31,26714.67813,26686.85,24000.0,25,76,2
41000.0,1,10350,7,18,25434.80883,24792.82,20800.0,53,72,2
72000.0,1,6647,8,22,15052.890609999999,14784.09,14000.0,26,26,1
96000.0,1,13195,19,39,6329.989708,6329.99,5000.0,48,76,0
72000.0,1,1927,11,27,10722.35001,10722.35,7000.0,75,75,0
110000.0,1,913,6,17,26066.36289,25788.4,21999.99,39,60,2
120000.0,1,13195,13,24,15711.69209,15487.24,14000.0,44,44,1
35000.0,1,11583,3,3,5728.171106000001,5728.17,5000.0,47,46,0
58000.0,1,13195,12,18,4624.19602,4624.2,4000.0,54,54,0
30000.0,0,13195,8,8,2488.62,2466.39,1460.83,25,35,0
30000.0,0,8576,9,15,7941.8,7941.8,6264.33,42,45,1
24000.0,1,5006,5,7,4303.9154340000005,4303.92,3600.0,53,54,0
65000.0,1,13195,4,6,5228.100317,5228.1,4800.0,28,75,0
63000.0,0,8112,14,40,5073.71,5036.87,3206.32,39,41,0
71000.0,1,13195,18,40,11677.59641,11093.72,10000.0,38,38,1
100000.0,1,13195,16,23,27854.24108,27657.48,17600.01,71,71,1
98000.0,1,13195,21,37,12076.13,12076.13,10000.0,57,72,1
97200.0,1,8111,10,26,6138.340121,6138.34,5500.0,43,76,0
36000.0,1,13195,5,18,5040.734259000001,5040.73,4200.0,47,46,0
35000.0,0,16115,8,41,1124.22,134.64,672.87,4,76,0
43860.0,1,13195,5,15,6362.506513,6362.51,5600.0,44,50,0
85000.0,0,13195,10,28,4336.03,4331.53,2382.37,29,72,2
65000.0,1,5486,20,42,15969.92955,15969.93,13750.0,53,76,1
62500.0,1,15351,17,41,17144.61461,5229.11,15000.0,15,76,1
84996.0,1,13195,11,20,3771.578783,3771.58,3600.0,21,21,0
94800.0,1,9783,17,39,15337.369819999998,15337.37,14000.0,58,76,1
60000.0,1,2747,10,32,4133.867951,3203.78,4000.0,10,10,0
60000.0,1,13195,10,18,10288.48886,10159.35,8000.0,71,71,0
32004.0,1,13141,13,15,8169.125306999999,2865.05,7200.0,11,50,0
60000.0,1,9794,12,18,1919.0462890000001,1919.05,1500.0,57,65,0
160000.0,1,13195,20,49,17054.17174,16996.16,14700.0,34,76,1
60000.0,1,13195,7,9,12209.96471,12209.96,10000.0,55,76,1
48000.0,1,13195,6,10,6332.87,6332.87,5000.0,65,76,0
85248.0,1,4977,8,24,11614.46797,11614.47,10000.0,53,72,1
25200.0,1,13195,14,17,5633.049926,5633.05,5000.0,53,54,0
37000.0,0,3212,4,13,2540.16,2540.16,1884.87,21,76,1
28800.0,1,11190,2,6,5788.006611,5712.47,5000.0,39,76,0
21000.0,1,8427,5,9,5272.451432,5272.45,4200.0,45,45,0
45000.0,1,13195,8,10,5540.128901,5540.13,5000.0,25,40,0
38000.0,1,12296,4,6,7352.116797,7352.12,6000.0,34,76,0
85000.0,1,15383,19,36,30119.51106,29302.36,24999.98,24,36,2
31368.0,1,13195,2,6,3186.285833,3186.29,3150.0,15,57,0
31368.0,1,11755,2,6,18573.71001,18539.57,13600.0,57,57,1
31000.0,0,13195,9,15,8449.63,8435.62,3922.42,37,52,1
40000.0,1,13195,7,12,8208.410003,8208.41,7000.0,64,50,0
55000.0,1,11396,11,12,10973.87,10973.87,9600.0,50,76,1
40000.0,1,3236,10,16,2153.6719239999998,2153.67,2100.0,16,23,0
35000.0,1,13195,4,24,10768.090470000001,10768.09,10000.0,34,34,1
145000.0,1,4729,4,25,9368.812890000001,9368.81,8800.0,27,63,0
146000.0,1,13195,13,16,30055.901060000004,30055.9,24125.0,38,38,2
65700.0,1,15474,10,17,21930.09073,20691.37,17300.0,43,47,2
30000.0,1,5354,5,8,6843.5242069999995,6843.52,5000.0,56,74,0
30000.0,1,13895,6,6,6460.270361,6413.48,5500.0,23,13,0
44000.0,1,3747,7,14,5869.106903,5869.11,5500.0,28,76,0
65000.0,0,3008,16,24,1365.76,1283.52,931.71,2,76,0
40000.0,1,7900,14,21,8305.653391,8305.65,7000.0,51,76,0
70000.0,1,7117,11,15,4479.267937,4479.27,3600.0,59,76,0
31500.0,1,5510,4,6,6866.310468000001,6866.31,6000.0,37,72,0
97000.0,1,11281,14,34,11893.26046,11718.36,10200.0,24,70,1
76597.0,1,13195,10,21,19246.42794,19015.04,16750.0,38,45,2
38760.0,1,8968,3,7,20570.19302,20496.73,14000.0,69,69,1
62000.0,1,3519,17,45,10814.96733,10814.97,9100.0,24,76,0
75000.0,1,13058,16,48,3696.683737,3614.58,3000.0,31,72,0
41000.0,0,11771,8,18,8120.14,8120.14,6516.79,45,55,1
38060.0,1,13941,12,23,2526.54,2425.49,2500.0,100,101,0
200000.0,1,13195,12,30,22597.35169,21386.79,21000.0,31,31,2
60353.0,1,10456,7,21,9881.470959999999,9590.84,8500.0,48,76,0
242400.0,1,3406,7,20,37457.96077,37190.4,35000.0,27,63,3
65000.0,1,13195,12,16,14664.526130000002,14389.57,12000.0,39,63,1
81000.0,1,13195,5,31,38913.93005,38913.93,34000.0,43,69,3
100000.0,1,15282,11,25,15104.23412,2975.28,12000.0,2,51,1
43000.0,0,13195,17,20,2926.73,2926.73,2118.84,25,39,0
44000.0,1,13145,3,20,22075.41171,724.4,18900.0,22,21,2
160000.0,0,13195,7,33,20751.38,20751.38,15793.74,41,76,3
37876.8,1,2366,6,16,8872.568705,8595.3,8000.0,35,74,0
34560.0,1,6651,5,12,11429.23612,11429.24,10000.0,42,63,1
31200.0,1,6894,4,9,6757.882591,6588.93,6000.0,21,76,0
57000.0,1,10932,8,13,16062.699980000001,16062.7,12000.0,72,76,1
70000.0,1,13195,9,15,13336.89269,13309.11,12000.0,54,56,1
150000.0,1,15288,7,19,11291.91405,1489.2,10000.0,9,9,1
90000.0,1,15306,11,25,10727.30463,1383.26,9500.0,10,11,1
225000.0,1,14628,18,34,11068.42185,3237.51,10000.0,87,89,1
46000.0,1,4031,16,29,12546.298270000001,12546.3,11325.0,31,31,2
102000.0,1,6207,7,28,8435.608545000001,8435.61,7800.0,32,76,0
195000.0,1,13195,8,25,41873.3109,41725.01,30000.0,76,72,3
200000.0,0,14452,20,30,2118.87,646.23,1623.98,97,76,1
24000.0,0,13195,3,16,89.79,89.79,0.0,101,21,0
75000.0,0,13195,6,35,13702.82,13679.07,9010.05,49,57,1
50000.0,1,1133,8,27,13470.837969999999,13414.71,12000.0,51,72,1
27000.0,1,14921,5,11,3542.919009,3385.47,3000.0,34,35,0
68004.0,0,12633,7,23,4048.08,4022.92,3198.31,25,26,0
69500.0,1,14342,8,12,8223.877074,2088.68,7000.0,15,66,0
105000.0,1,13195,10,18,27744.98937,27341.13,17175.01,62,69,2
